domain,model,polisher,polish_type,ai_rate,human_rate
news,gltr,llama70b,50,0.6521739130434783,0.3478260869565217
news,gpt2-base,llama70b,50,0.0434782608695652,0.9565217391304348
news,gpt2-large,llama70b,50,0.1956521739130435,0.8043478260869565
news,llmdet,llama70b,50,0.782608695652174,0.217391304347826
news,radar,llama70b,50,0.0652173913043478,0.9347826086956522
news,zerogpt,llama70b,50,0.1956521739130435,0.8043478260869565
paper_abstract,binoculars,llama70b,50,0.0392156862745098,0.9607843137254902
paper_abstract,chatgpt-roberta,llama70b,50,0.0196078431372549,0.9803921568627452
paper_abstract,detectgpt,llama70b,50,0.1764705882352941,0.8235294117647058
paper_abstract,fastdetectgpt,llama70b,50,0.0980392156862745,0.9019607843137256
paper_abstract,gltr,llama70b,50,0.0588235294117647,0.9411764705882352
paper_abstract,gpt2-base,llama70b,50,0.1764705882352941,0.8235294117647058
paper_abstract,gpt2-large,llama70b,50,0.2941176470588235,0.7058823529411765
paper_abstract,llmdet,llama70b,50,0.4705882352941176,0.5294117647058824
paper_abstract,radar,llama70b,50,0.0,1.0
paper_abstract,zerogpt,llama70b,50,0.0392156862745098,0.9607843137254902
speech,binoculars,llama70b,50,0.22,0.78
speech,chatgpt-roberta,llama70b,50,0.42,0.58
speech,detectgpt,llama70b,50,0.52,0.48
speech,fastdetectgpt,llama70b,50,0.18,0.82
speech,gltr,llama70b,50,0.64,0.36
speech,gpt2-base,llama70b,50,0.34,0.66
speech,gpt2-large,llama70b,50,0.18,0.82
speech,llmdet,llama70b,50,0.8,0.2
speech,radar,llama70b,50,0.52,0.48
speech,zerogpt,llama70b,50,0.46,0.54
blog,binoculars,llama70b,75,0.2765957446808511,0.723404255319149
blog,chatgpt-roberta,llama70b,75,0.1063829787234042,0.8936170212765957
blog,detectgpt,llama70b,75,0.3404255319148936,0.6595744680851063
blog,fastdetectgpt,llama70b,75,0.3191489361702128,0.6808510638297872
blog,gltr,llama70b,75,0.4893617021276595,0.5106382978723404
blog,gpt2-base,llama70b,75,0.1914893617021276,0.8085106382978723
blog,gpt2-large,llama70b,75,0.3191489361702128,0.6808510638297872
blog,llmdet,llama70b,75,0.8085106382978723,0.1914893617021276
blog,radar,llama70b,75,0.7021276595744681,0.2978723404255319
blog,zerogpt,llama70b,75,0.2978723404255319,0.7021276595744681
email_content,binoculars,llama70b,75,0.0465116279069767,0.9534883720930232
email_content,chatgpt-roberta,llama70b,75,0.0930232558139534,0.9069767441860463
email_content,detectgpt,llama70b,75,0.3023255813953488,0.6976744186046512
email_content,fastdetectgpt,llama70b,75,0.1627906976744186,0.8372093023255814
email_content,gltr,llama70b,75,0.1627906976744186,0.8372093023255814
email_content,gpt2-base,llama70b,75,0.3255813953488372,0.6744186046511628
email_content,gpt2-large,llama70b,75,0.4883720930232558,0.5116279069767442
email_content,llmdet,llama70b,75,0.8837209302325582,0.1162790697674418
email_content,radar,llama70b,75,0.5116279069767442,0.4883720930232558
email_content,zerogpt,llama70b,75,0.0930232558139534,0.9069767441860463
game_review,binoculars,llama70b,75,0.4888888888888889,0.5111111111111111
game_review,chatgpt-roberta,llama70b,75,0.1777777777777777,0.8222222222222222
game_review,detectgpt,llama70b,75,0.4888888888888889,0.5111111111111111
game_review,fastdetectgpt,llama70b,75,0.4222222222222222,0.5777777777777777
game_review,gltr,llama70b,75,0.6222222222222222,0.3777777777777777
game_review,gpt2-base,llama70b,75,0.4222222222222222,0.5777777777777777
game_review,gpt2-large,llama70b,75,0.4222222222222222,0.5777777777777777
game_review,llmdet,llama70b,75,0.8666666666666667,0.1333333333333333
game_review,radar,llama70b,75,0.6,0.4
game_review,zerogpt,llama70b,75,0.3333333333333333,0.6666666666666666
news,binoculars,llama70b,75,0.2272727272727272,0.7727272727272727
news,chatgpt-roberta,llama70b,75,0.7045454545454546,0.2954545454545454
news,detectgpt,llama70b,75,0.5,0.5
news,fastdetectgpt,llama70b,75,0.2727272727272727,0.7272727272727273
news,gltr,llama70b,75,0.7045454545454546,0.2954545454545454
news,gpt2-base,llama70b,75,0.1363636363636363,0.8636363636363636
news,gpt2-large,llama70b,75,0.25,0.75
news,llmdet,llama70b,75,0.6818181818181818,0.3181818181818182
news,radar,llama70b,75,0.1136363636363636,0.8863636363636364
news,zerogpt,llama70b,75,0.3863636363636363,0.6136363636363636
paper_abstract,binoculars,llama70b,75,0.0588235294117647,0.9411764705882352
paper_abstract,chatgpt-roberta,llama70b,75,0.0196078431372549,0.9803921568627452
paper_abstract,detectgpt,llama70b,75,0.1568627450980392,0.8431372549019608
paper_abstract,fastdetectgpt,llama70b,75,0.1372549019607843,0.8627450980392157
paper_abstract,gltr,llama70b,75,0.1176470588235294,0.8823529411764706
paper_abstract,gpt2-base,llama70b,75,0.1764705882352941,0.8235294117647058
paper_abstract,gpt2-large,llama70b,75,0.2941176470588235,0.7058823529411765
paper_abstract,llmdet,llama70b,75,0.4313725490196078,0.5686274509803921
paper_abstract,radar,llama70b,75,0.0,1.0
paper_abstract,zerogpt,llama70b,75,0.1372549019607843,0.8627450980392157
speech,binoculars,llama70b,75,0.3695652173913043,0.6304347826086957
speech,chatgpt-roberta,llama70b,75,0.4782608695652174,0.5217391304347826
speech,detectgpt,llama70b,75,0.5217391304347826,0.4782608695652174
speech,fastdetectgpt,llama70b,75,0.2391304347826087,0.7608695652173914
speech,gltr,llama70b,75,0.6739130434782609,0.3260869565217391
speech,gpt2-base,llama70b,75,0.4347826086956521,0.5652173913043478
speech,gpt2-large,llama70b,75,0.3043478260869565,0.6956521739130435
speech,llmdet,llama70b,75,0.8043478260869565,0.1956521739130435
speech,radar,llama70b,75,0.5,0.5
speech,zerogpt,llama70b,75,0.5217391304347826,0.4782608695652174
blog,binoculars,llama70b,average,0.0965782618869385,0.9034217381130616
blog,chatgpt-roberta,llama70b,average,0.0937355769990951,0.9062644230009048
blog,detectgpt,llama70b,average,0.2616492938068377,0.7383507061931623
blog,fastdetectgpt,llama70b,average,0.1108451797833933,0.8891548202166067
blog,gltr,llama70b,average,0.3132534051731518,0.6867465948268483
blog,gpt2-base,llama70b,average,0.1005068616176889,0.8994931383823112
blog,gpt2-large,llama70b,average,0.2109104806290063,0.7890895193709937
blog,llmdet,llama70b,average,0.7535050728264183,0.2464949271735816
blog,radar,llama70b,average,0.4305360442049159,0.5694639557950839
blog,zerogpt,llama70b,average,0.0713108483982791,0.9286891516017208
email_content,binoculars,llama70b,average,0.0465116279069767,0.9534883720930232
email_content,chatgpt-roberta,llama70b,average,0.0965828191741813,0.9034171808258186
email_content,detectgpt,llama70b,average,0.2298686916627116,0.7701313083372885
email_content,fastdetectgpt,llama70b,average,0.1800348046195222,0.8199651953804777
email_content,gltr,llama70b,average,0.1463376048093656,0.8536623951906345
email_content,gpt2-base,llama70b,average,0.3131624742920424,0.6868375257079576
email_content,gpt2-large,llama70b,average,0.4732637240942888,0.5267362759057111
email_content,llmdet,llama70b,average,0.849470020566366,0.1505299794336339
email_content,radar,llama70b,average,0.4501661129568106,0.5498338870431894
email_content,zerogpt,llama70b,average,0.0731688024046827,0.9268311975953172
game_review,binoculars,llama70b,average,0.2058166123592293,0.7941833876407706
game_review,chatgpt-roberta,llama70b,average,0.1520701137597896,0.8479298862402104
game_review,detectgpt,llama70b,average,0.3780243049600792,0.6219756950399207
game_review,fastdetectgpt,llama70b,average,0.2189304293145829,0.7810695706854169
game_review,gltr,llama70b,average,0.49236575582614,0.5076342441738599
game_review,gpt2-base,llama70b,average,0.3804869566874368,0.6195130433125631
game_review,gpt2-large,llama70b,average,0.3684771527658682,0.6315228472341319
game_review,llmdet,llama70b,average,0.7433899750376342,0.2566100249623659
game_review,radar,llama70b,average,0.2465214657291487,0.7534785342708513
game_review,zerogpt,llama70b,average,0.0972222222222222,0.9027777777777778
news,binoculars,llama70b,average,0.1083301259521312,0.8916698740478687
news,chatgpt-roberta,llama70b,average,0.5395313382269904,0.4604686617730095
news,detectgpt,llama70b,average,0.4798681708708328,0.5201318291291672
news,fastdetectgpt,llama70b,average,0.1885161156500996,0.8114838843499005
news,gltr,llama70b,average,0.5655371691307806,0.4344628308692195
news,gpt2-base,llama70b,average,0.0863330990216527,0.9136669009783472
news,gpt2-large,llama70b,average,0.1731689694511344,0.8268310305488656
news,llmdet,llama70b,average,0.7219735189389137,0.2780264810610862
news,radar,llama70b,average,0.0485242973530462,0.9514757026469536
news,zerogpt,llama70b,average,0.1752150865992924,0.8247849134007075
paper_abstract,binoculars,llama70b,average,0.0812324929971988,0.9187675070028012
paper_abstract,chatgpt-roberta,llama70b,average,0.0140056022408963,0.9859943977591036
paper_abstract,detectgpt,llama70b,average,0.2240896358543417,0.7759103641456582
paper_abstract,fastdetectgpt,llama70b,average,0.1260504201680672,0.8739495798319327
paper_abstract,gltr,llama70b,average,0.1148459383753501,0.88515406162465
paper_abstract,gpt2-base,llama70b,average,0.1820728291316526,0.8179271708683472
paper_abstract,gpt2-large,llama70b,average,0.3221288515406162,0.6778711484593838
paper_abstract,llmdet,llama70b,average,0.4621848739495798,0.5378151260504201
paper_abstract,radar,llama70b,average,0.0028011204481792,0.9971988795518208
paper_abstract,zerogpt,llama70b,average,0.0588235294117647,0.9411764705882352
speech,binoculars,llama70b,average,0.1463546087331253,0.8536453912668746
speech,chatgpt-roberta,llama70b,average,0.4114451533121609,0.5885548466878391
speech,detectgpt,llama70b,average,0.4714443101655378,0.5285556898344622
speech,fastdetectgpt,llama70b,average,0.1496883167982912,0.8503116832017089
speech,gltr,llama70b,average,0.6637975323908829,0.3362024676091172
speech,gpt2-base,llama70b,average,0.3599635573292862,0.6400364426707138
speech,gpt2-large,llama70b,average,0.2514032770298754,0.7485967229701246
speech,llmdet,llama70b,average,0.8534954985338616,0.1465045014661383
speech,radar,llama70b,average,0.297774186597716,0.702225813402284
speech,zerogpt,llama70b,average,0.2898390526779273,0.7101609473220727
blog,binoculars,llama,1,0.06,0.94
blog,chatgpt-roberta,llama,1,0.08,0.92
blog,detectgpt,llama,1,0.24,0.76
blog,fastdetectgpt,llama,1,0.08,0.92
blog,gltr,llama,1,0.24,0.76
blog,gpt2-base,llama,1,0.14,0.86
blog,gpt2-large,llama,1,0.2,0.8
blog,llmdet,llama,1,0.7,0.3
blog,radar,llama,1,0.36,0.64
blog,zerogpt,llama,1,0.0,1.0
email_content,binoculars,llama,1,0.0,1.0
email_content,chatgpt-roberta,llama,1,0.024390243902439,0.975609756097561
email_content,detectgpt,llama,1,0.2439024390243902,0.7560975609756098
email_content,fastdetectgpt,llama,1,0.0975609756097561,0.902439024390244
email_content,gltr,llama,1,0.1707317073170731,0.8292682926829268
email_content,gpt2-base,llama,1,0.3902439024390244,0.6097560975609756
email_content,gpt2-large,llama,1,0.5609756097560976,0.4390243902439024
email_content,llmdet,llama,1,0.7804878048780488,0.2195121951219512
email_content,radar,llama,1,0.5121951219512195,0.4878048780487805
email_content,zerogpt,llama,1,0.024390243902439,0.975609756097561
game_review,binoculars,llama,1,0.08,0.92
game_review,chatgpt-roberta,llama,1,0.06,0.94
game_review,detectgpt,llama,1,0.24,0.76
game_review,fastdetectgpt,llama,1,0.1,0.9
game_review,gltr,llama,1,0.34,0.66
game_review,gpt2-base,llama,1,0.4,0.6
game_review,gpt2-large,llama,1,0.28,0.72
game_review,llmdet,llama,1,0.7,0.3
game_review,radar,llama,1,0.08,0.92
game_review,zerogpt,llama,1,0.02,0.98
news,binoculars,llama,1,0.06,0.94
news,chatgpt-roberta,llama,1,0.4,0.6
news,detectgpt,llama,1,0.38,0.62
news,fastdetectgpt,llama,1,0.08,0.92
news,gltr,llama,1,0.4,0.6
news,gpt2-base,llama,1,0.1,0.9
news,gpt2-large,llama,1,0.16,0.84
news,llmdet,llama,1,0.66,0.34
news,radar,llama,1,0.04,0.96
news,zerogpt,llama,1,0.08,0.92
paper_abstract,binoculars,llama,1,0.0980392156862745,0.9019607843137256
paper_abstract,chatgpt-roberta,llama,1,0.0,1.0
paper_abstract,detectgpt,llama,1,0.2352941176470588,0.7647058823529411
paper_abstract,fastdetectgpt,llama,1,0.0784313725490196,0.9215686274509804
paper_abstract,gltr,llama,1,0.0980392156862745,0.9019607843137256
paper_abstract,gpt2-base,llama,1,0.2352941176470588,0.7647058823529411
paper_abstract,gpt2-large,llama,1,0.3333333333333333,0.6666666666666666
paper_abstract,llmdet,llama,1,0.4117647058823529,0.5882352941176471
paper_abstract,radar,llama,1,0.0,1.0
paper_abstract,zerogpt,llama,1,0.0196078431372549,0.9803921568627452
speech,binoculars,llama,1,0.0392156862745098,0.9607843137254902
speech,chatgpt-roberta,llama,1,0.3725490196078431,0.6274509803921569
speech,detectgpt,llama,1,0.4313725490196078,0.5686274509803921
speech,fastdetectgpt,llama,1,0.1176470588235294,0.8823529411764706
speech,gltr,llama,1,0.6274509803921569,0.3725490196078431
speech,gpt2-base,llama,1,0.3529411764705882,0.6470588235294118
speech,gpt2-large,llama,1,0.2352941176470588,0.7647058823529411
speech,llmdet,llama,1,0.9019607843137256,0.0980392156862745
speech,radar,llama,1,0.1372549019607843,0.8627450980392157
speech,zerogpt,llama,1,0.1372549019607843,0.8627450980392157
blog,binoculars,llama,10,0.0408163265306122,0.9591836734693876
blog,chatgpt-roberta,llama,10,0.1428571428571428,0.8571428571428571
blog,detectgpt,llama,10,0.2448979591836734,0.7551020408163265
blog,fastdetectgpt,llama,10,0.0408163265306122,0.9591836734693876
blog,gltr,llama,10,0.2857142857142857,0.7142857142857143
blog,gpt2-base,llama,10,0.2040816326530612,0.7959183673469388
blog,gpt2-large,llama,10,0.2653061224489796,0.7346938775510204
blog,llmdet,llama,10,0.7142857142857143,0.2857142857142857
blog,radar,llama,10,0.5102040816326531,0.4897959183673469
blog,zerogpt,llama,10,0.0,1.0
email_content,binoculars,llama,10,0.0,1.0
email_content,chatgpt-roberta,llama,10,0.048780487804878,0.951219512195122
email_content,detectgpt,llama,10,0.1951219512195122,0.8048780487804879
email_content,fastdetectgpt,llama,10,0.0975609756097561,0.902439024390244
email_content,gltr,llama,10,0.2195121951219512,0.7804878048780488
email_content,gpt2-base,llama,10,0.4146341463414634,0.5853658536585366
email_content,gpt2-large,llama,10,0.5365853658536586,0.4634146341463415
email_content,llmdet,llama,10,0.6341463414634146,0.3658536585365853
email_content,radar,llama,10,0.5853658536585366,0.4146341463414634
email_content,zerogpt,llama,10,0.073170731707317,0.926829268292683
game_review,binoculars,llama,10,0.0638297872340425,0.9361702127659576
game_review,chatgpt-roberta,llama,10,0.1276595744680851,0.8723404255319149
game_review,detectgpt,llama,10,0.3191489361702128,0.6808510638297872
game_review,fastdetectgpt,llama,10,0.0851063829787234,0.9148936170212766
game_review,gltr,llama,10,0.3617021276595745,0.6382978723404256
game_review,gpt2-base,llama,10,0.4680851063829787,0.5319148936170213
game_review,gpt2-large,llama,10,0.3617021276595745,0.6382978723404256
game_review,llmdet,llama,10,0.8297872340425532,0.1702127659574468
game_review,radar,llama,10,0.2340425531914893,0.7659574468085106
game_review,zerogpt,llama,10,0.0,1.0
news,binoculars,llama,10,0.0833333333333333,0.9166666666666666
news,chatgpt-roberta,llama,10,0.4791666666666667,0.5208333333333334
news,detectgpt,llama,10,0.375,0.625
news,fastdetectgpt,llama,10,0.1041666666666666,0.8958333333333334
news,gltr,llama,10,0.4166666666666667,0.5833333333333334
news,gpt2-base,llama,10,0.125,0.875
news,gpt2-large,llama,10,0.25,0.75
news,llmdet,llama,10,0.6041666666666666,0.3958333333333333
news,radar,llama,10,0.0833333333333333,0.9166666666666666
news,zerogpt,llama,10,0.0625,0.9375
paper_abstract,binoculars,llama,10,0.1176470588235294,0.8823529411764706
paper_abstract,chatgpt-roberta,llama,10,0.0196078431372549,0.9803921568627452
paper_abstract,detectgpt,llama,10,0.196078431372549,0.803921568627451
paper_abstract,fastdetectgpt,llama,10,0.1176470588235294,0.8823529411764706
paper_abstract,gltr,llama,10,0.0980392156862745,0.9019607843137256
paper_abstract,gpt2-base,llama,10,0.2549019607843137,0.7450980392156863
paper_abstract,gpt2-large,llama,10,0.392156862745098,0.6078431372549019
paper_abstract,llmdet,llama,10,0.3725490196078431,0.6274509803921569
paper_abstract,radar,llama,10,0.0196078431372549,0.9803921568627452
paper_abstract,zerogpt,llama,10,0.0196078431372549,0.9803921568627452
speech,binoculars,llama,10,0.0833333333333333,0.9166666666666666
speech,chatgpt-roberta,llama,10,0.375,0.625
speech,detectgpt,llama,10,0.3958333333333333,0.6041666666666666
speech,fastdetectgpt,llama,10,0.125,0.875
speech,gltr,llama,10,0.6666666666666666,0.3333333333333333
speech,gpt2-base,llama,10,0.2916666666666667,0.7083333333333334
speech,gpt2-large,llama,10,0.2708333333333333,0.7291666666666666
speech,llmdet,llama,10,0.7916666666666666,0.2083333333333333
speech,radar,llama,10,0.2708333333333333,0.7291666666666666
speech,zerogpt,llama,10,0.2291666666666666,0.7708333333333334
blog,binoculars,llama,20,0.125,0.875
blog,chatgpt-roberta,llama,20,0.1458333333333333,0.8541666666666666
blog,detectgpt,llama,20,0.2916666666666667,0.7083333333333334
blog,fastdetectgpt,llama,20,0.0625,0.9375
blog,gltr,llama,20,0.3125,0.6875
blog,gpt2-base,llama,20,0.2916666666666667,0.7083333333333334
blog,gpt2-large,llama,20,0.5,0.5
blog,llmdet,llama,20,0.6666666666666666,0.3333333333333333
blog,radar,llama,20,0.6041666666666666,0.3958333333333333
blog,zerogpt,llama,20,0.0625,0.9375
email_content,binoculars,llama,20,0.0,1.0
email_content,chatgpt-roberta,llama,20,0.0277777777777777,0.9722222222222222
email_content,detectgpt,llama,20,0.0833333333333333,0.9166666666666666
email_content,fastdetectgpt,llama,20,0.0555555555555555,0.9444444444444444
email_content,gltr,llama,20,0.1944444444444444,0.8055555555555556
email_content,gpt2-base,llama,20,0.3888888888888889,0.6111111111111112
email_content,gpt2-large,llama,20,0.5833333333333334,0.4166666666666667
email_content,llmdet,llama,20,0.6111111111111112,0.3888888888888889
email_content,radar,llama,20,0.5833333333333334,0.4166666666666667
email_content,zerogpt,llama,20,0.0555555555555555,0.9444444444444444
game_review,binoculars,llama,20,0.1063829787234042,0.8936170212765957
game_review,chatgpt-roberta,llama,20,0.1276595744680851,0.8723404255319149
game_review,detectgpt,llama,20,0.3404255319148936,0.6595744680851063
game_review,fastdetectgpt,llama,20,0.1702127659574468,0.8297872340425532
game_review,gltr,llama,20,0.4680851063829787,0.5319148936170213
game_review,gpt2-base,llama,20,0.4468085106382978,0.5531914893617021
game_review,gpt2-large,llama,20,0.5319148936170213,0.4680851063829787
game_review,llmdet,llama,20,0.8085106382978723,0.1914893617021276
game_review,radar,llama,20,0.3404255319148936,0.6595744680851063
game_review,zerogpt,llama,20,0.0425531914893617,0.9574468085106383
news,binoculars,llama,20,0.1063829787234042,0.8936170212765957
news,chatgpt-roberta,llama,20,0.4468085106382978,0.5531914893617021
news,detectgpt,llama,20,0.3617021276595745,0.6382978723404256
news,fastdetectgpt,llama,20,0.1702127659574468,0.8297872340425532
news,gltr,llama,20,0.5106382978723404,0.4893617021276595
news,gpt2-base,llama,20,0.2340425531914893,0.7659574468085106
news,gpt2-large,llama,20,0.2553191489361702,0.7446808510638298
news,llmdet,llama,20,0.6595744680851063,0.3404255319148936
news,radar,llama,20,0.1489361702127659,0.851063829787234
news,zerogpt,llama,20,0.0851063829787234,0.9148936170212766
paper_abstract,binoculars,llama,20,0.0980392156862745,0.9019607843137256
paper_abstract,chatgpt-roberta,llama,20,0.0196078431372549,0.9803921568627452
paper_abstract,detectgpt,llama,20,0.1764705882352941,0.8235294117647058
paper_abstract,fastdetectgpt,llama,20,0.1176470588235294,0.8823529411764706
paper_abstract,gltr,llama,20,0.0392156862745098,0.9607843137254902
paper_abstract,gpt2-base,llama,20,0.2941176470588235,0.7058823529411765
paper_abstract,gpt2-large,llama,20,0.4313725490196078,0.5686274509803921
paper_abstract,llmdet,llama,20,0.2941176470588235,0.7058823529411765
paper_abstract,radar,llama,20,0.0196078431372549,0.9803921568627452
paper_abstract,zerogpt,llama,20,0.0392156862745098,0.9607843137254902
speech,binoculars,llama,20,0.1702127659574468,0.8297872340425532
speech,chatgpt-roberta,llama,20,0.3404255319148936,0.6595744680851063
speech,detectgpt,llama,20,0.3617021276595745,0.6382978723404256
speech,fastdetectgpt,llama,20,0.1063829787234042,0.8936170212765957
speech,gltr,llama,20,0.574468085106383,0.425531914893617
speech,gpt2-base,llama,20,0.3617021276595745,0.6382978723404256
speech,gpt2-large,llama,20,0.2765957446808511,0.723404255319149
speech,llmdet,llama,20,0.8085106382978723,0.1914893617021276
speech,radar,llama,20,0.3191489361702128,0.6808510638297872
speech,zerogpt,llama,20,0.3404255319148936,0.6595744680851063
blog,binoculars,llama,35,0.18,0.82
blog,chatgpt-roberta,llama,35,0.18,0.82
blog,detectgpt,llama,35,0.28,0.72
blog,fastdetectgpt,llama,35,0.18,0.82
blog,gltr,llama,35,0.42,0.58
blog,gpt2-base,llama,35,0.18,0.82
blog,gpt2-large,llama,35,0.44,0.56
blog,llmdet,llama,35,0.72,0.28
blog,radar,llama,35,0.68,0.32
blog,zerogpt,llama,35,0.1,0.9
email_content,binoculars,llama,35,0.0256410256410256,0.9743589743589745
email_content,chatgpt-roberta,llama,35,0.0512820512820512,0.9487179487179488
email_content,detectgpt,llama,35,0.1025641025641025,0.8974358974358975
email_content,fastdetectgpt,llama,35,0.0769230769230769,0.9230769230769232
email_content,gltr,llama,35,0.2307692307692307,0.7692307692307693
email_content,gpt2-base,llama,35,0.4102564102564102,0.5897435897435898
email_content,gpt2-large,llama,35,0.5384615384615384,0.4615384615384615
email_content,llmdet,llama,35,0.5897435897435898,0.4102564102564102
email_content,radar,llama,35,0.5897435897435898,0.4102564102564102
email_content,zerogpt,llama,35,0.0769230769230769,0.9230769230769232
game_review,binoculars,llama,35,0.25,0.75
game_review,chatgpt-roberta,llama,35,0.2083333333333333,0.7916666666666666
game_review,detectgpt,llama,35,0.4166666666666667,0.5833333333333334
game_review,fastdetectgpt,llama,35,0.1666666666666666,0.8333333333333334
game_review,gltr,llama,35,0.4791666666666667,0.5208333333333334
game_review,gpt2-base,llama,35,0.4375,0.5625
game_review,gpt2-large,llama,35,0.4166666666666667,0.5833333333333334
game_review,llmdet,llama,35,0.7708333333333334,0.2291666666666666
game_review,radar,llama,35,0.375,0.625
game_review,zerogpt,llama,35,0.0833333333333333,0.9166666666666666
news,binoculars,llama,35,0.1458333333333333,0.8541666666666666
news,chatgpt-roberta,llama,35,0.6041666666666666,0.3958333333333333
news,detectgpt,llama,35,0.4583333333333333,0.5416666666666666
news,fastdetectgpt,llama,35,0.1875,0.8125
news,gltr,llama,35,0.4166666666666667,0.5833333333333334
news,gpt2-base,llama,35,0.2916666666666667,0.7083333333333334
news,gpt2-large,llama,35,0.2916666666666667,0.7083333333333334
news,llmdet,llama,35,0.7291666666666666,0.2708333333333333
news,radar,llama,35,0.1458333333333333,0.8541666666666666
news,zerogpt,llama,35,0.1875,0.8125
paper_abstract,binoculars,llama,35,0.1176470588235294,0.8823529411764706
paper_abstract,chatgpt-roberta,llama,35,0.0196078431372549,0.9803921568627452
paper_abstract,detectgpt,llama,35,0.1568627450980392,0.8431372549019608
paper_abstract,fastdetectgpt,llama,35,0.1372549019607843,0.8627450980392157
paper_abstract,gltr,llama,35,0.0784313725490196,0.9215686274509804
paper_abstract,gpt2-base,llama,35,0.2156862745098039,0.7843137254901961
paper_abstract,gpt2-large,llama,35,0.4509803921568627,0.5490196078431373
paper_abstract,llmdet,llama,35,0.3333333333333333,0.6666666666666666
paper_abstract,radar,llama,35,0.0,1.0
paper_abstract,zerogpt,llama,35,0.0588235294117647,0.9411764705882352
speech,binoculars,llama,35,0.24,0.76
speech,chatgpt-roberta,llama,35,0.32,0.68
speech,detectgpt,llama,35,0.4,0.6
speech,fastdetectgpt,llama,35,0.18,0.82
speech,gltr,llama,35,0.66,0.34
speech,gpt2-base,llama,35,0.42,0.58
speech,gpt2-large,llama,35,0.4,0.6
speech,llmdet,llama,35,0.82,0.18
speech,radar,llama,35,0.32,0.68
speech,zerogpt,llama,35,0.32,0.68
blog,binoculars,llama,5,0.0625,0.9375
blog,chatgpt-roberta,llama,5,0.1041666666666666,0.8958333333333334
blog,detectgpt,llama,5,0.1666666666666666,0.8333333333333334
blog,fastdetectgpt,llama,5,0.0416666666666666,0.9583333333333334
blog,gltr,llama,5,0.25,0.75
blog,gpt2-base,llama,5,0.1666666666666666,0.8333333333333334
blog,gpt2-large,llama,5,0.2708333333333333,0.7291666666666666
blog,llmdet,llama,5,0.6666666666666666,0.3333333333333333
blog,radar,llama,5,0.3333333333333333,0.6666666666666666
blog,zerogpt,llama,5,0.0,1.0
email_content,binoculars,llama,5,0.0263157894736842,0.9736842105263158
email_content,chatgpt-roberta,llama,5,0.0263157894736842,0.9736842105263158
email_content,detectgpt,llama,5,0.131578947368421,0.868421052631579
email_content,fastdetectgpt,llama,5,0.0789473684210526,0.9210526315789472
email_content,gltr,llama,5,0.2105263157894736,0.7894736842105263
email_content,gpt2-base,llama,5,0.3947368421052631,0.6052631578947368
email_content,gpt2-large,llama,5,0.5526315789473685,0.4473684210526316
email_content,llmdet,llama,5,0.6578947368421053,0.3421052631578947
email_content,radar,llama,5,0.5526315789473685,0.4473684210526316
email_content,zerogpt,llama,5,0.0526315789473684,0.9473684210526316
game_review,binoculars,llama,5,0.12,0.88
game_review,chatgpt-roberta,llama,5,0.12,0.88
game_review,detectgpt,llama,5,0.4,0.6
game_review,fastdetectgpt,llama,5,0.12,0.88
game_review,gltr,llama,5,0.46,0.54
game_review,gpt2-base,llama,5,0.44,0.56
game_review,gpt2-large,llama,5,0.36,0.64
game_review,llmdet,llama,5,0.72,0.28
game_review,radar,llama,5,0.18,0.82
game_review,zerogpt,llama,5,0.0,1.0
news,binoculars,llama,5,0.0625,0.9375
news,chatgpt-roberta,llama,5,0.3958333333333333,0.6041666666666666
news,detectgpt,llama,5,0.3541666666666667,0.6458333333333334
news,fastdetectgpt,llama,5,0.0625,0.9375
news,gltr,llama,5,0.3958333333333333,0.6041666666666666
news,gpt2-base,llama,5,0.125,0.875
news,gpt2-large,llama,5,0.1875,0.8125
news,llmdet,llama,5,0.6875,0.3125
news,radar,llama,5,0.0416666666666666,0.9583333333333334
news,zerogpt,llama,5,0.0625,0.9375
paper_abstract,binoculars,llama,5,0.1176470588235294,0.8823529411764706
paper_abstract,chatgpt-roberta,llama,5,0.0196078431372549,0.9803921568627452
paper_abstract,detectgpt,llama,5,0.1372549019607843,0.8627450980392157
paper_abstract,fastdetectgpt,llama,5,0.0784313725490196,0.9215686274509804
paper_abstract,gltr,llama,5,0.0588235294117647,0.9411764705882352
paper_abstract,gpt2-base,llama,5,0.2156862745098039,0.7843137254901961
paper_abstract,gpt2-large,llama,5,0.4117647058823529,0.5882352941176471
paper_abstract,llmdet,llama,5,0.3725490196078431,0.6274509803921569
paper_abstract,radar,llama,5,0.0196078431372549,0.9803921568627452
paper_abstract,zerogpt,llama,5,0.0392156862745098,0.9607843137254902
speech,binoculars,llama,5,0.1276595744680851,0.8723404255319149
speech,chatgpt-roberta,llama,5,0.4042553191489361,0.5957446808510638
speech,detectgpt,llama,5,0.425531914893617,0.574468085106383
speech,fastdetectgpt,llama,5,0.0638297872340425,0.9361702127659576
speech,gltr,llama,5,0.723404255319149,0.2765957446808511
speech,gpt2-base,llama,5,0.2765957446808511,0.723404255319149
speech,gpt2-large,llama,5,0.2340425531914893,0.7659574468085106
speech,llmdet,llama,5,0.8297872340425532,0.1702127659574468
speech,radar,llama,5,0.2978723404255319,0.7021276595744681
speech,zerogpt,llama,5,0.2765957446808511,0.723404255319149
blog,binoculars,llama,50,0.2340425531914893,0.7659574468085106
