id,model,decoding,repetition_penalty,attack,domain,generation
519,human,none,none,none,paper_abstract,"Ordinary differential equation (ode) is a mathematical model used in many application areas such as climatology, bioinformatics, and chemical engineering with its intuitive appeal to modeling. Despite ode's wide usage in modeling, frequent absence of their analytic solutions makes it difficult to estimate ode parameters from the data, especially when the model has lots of variables and parameters. This paper proposes a bayesian ode parameter estimating algorithm which is fast and accurate even for models with many parameters. The proposed method approximates an ode model with a state-space model based on equations of a numeric solver. It allows fast estimation by avoiding computations of a whole numerical solution in the likelihood. The posterior is obtained by a variational bayes method, more specifically, the approximate riemannian conjugate gradient method (honkela et al."
520,human,none,none,none,paper_abstract,"We study the transport properties and superconducting proximity effect in nsn junctions formed by a time-reversal symmetry broken weyl semimetal (wsm) in proximity to an $s$-wave superconductor. We find that the differential conductance and induced pairing amplitudes strongly depend on the angle between the junction direction in real space and the axis separating the weyl nodes in momentum space. We identify the influence of a chiral chemical potential, i.e., the electron population imbalance between weyl nodes of opposite chirality, on the transport characteristics of the junction. Remarkably, we observe a net spin polarization of cooper pairs that are generated via andreev reflection in the two wsm regions. The spin polarization is opposite in the two wsm regions and highly sensitive to the chirality imbalance and excitation energy."
521,human,none,none,none,paper_abstract,"Metal ion implantation into ceramics has been demonstrated to be an effective and controllable technique for tailoring the surface electrical conductivity of the ceramic piece, and this approach has been used in a number of applications. Importantly, it provides a method for grading the voltage drop across high voltage insulators, and thereby increasing the maximum operational voltage that can be applied across the insulator without surface flashover. However a concern for the use of the method is the long term stability of the implantation-induced conductivity, this especially so if the implanted metal species is readily oxidized. Here we report on our examination of the long-term behavior of the surface conductivity of titanium-implanted alumina. The results indicate that after an initial drop of as much as 40% in the first few weeks after implantation, the conductivity shows only a very slow decrease of about 10% over the following year."
522,human,none,none,none,paper_abstract,"We introduce a novel skyrme-like conserved current in the effective theory of pions and vector mesons based on the idea of hidden local symmetry. The associated charge is equivalent to the skyrmion charge for any smooth configuration. In addition, there exist singular configurations that can be identified as n_f=1 baryons charged under the new symmetry. Under this identification, the vector mesons play the role of the chern-simons vector fields living on the quantum hall droplet that forms the n_f=1 baryon. We propose that this current is the correct effective expression for the baryon current at low energies. This proposal gives a unified picture for the two types of baryons and allows them to continuously transform one to the other in a natural way. In addition, chern-simons dualities on the droplet can be interpreted as a result of seiberg-like duality between gluons and vector mesons."
523,human,none,none,none,paper_abstract,"Interfacial spin-orbit coupling in josephson junctions offers an intriguing way to combine anomalous hall and josephson physics in a single device. We study theoretically how the superposition of both effects impacts superconductor/ferromagnetic insulator/superconductor junctions' transport properties. Transverse momentum-dependent skew tunneling of cooper pairs through the spin-active ferromagnetic insulator interface creates sizable transverse hall supercurrents, to which we refer as anomalous josephson hall effect currents. We generalize the furusaki-tsukada formula, which got initially established to quantify usual (tunneling) josephson current flows, to evaluate the transverse current components and demonstrate that their amplitudes are widely adjustable by means of the spin-orbit coupling strengths or the superconducting phase difference across the junction. As a clear spectroscopic fingerprint of josephson junctions, well-localized subgap bound states form around the interface."
524,human,none,none,none,paper_abstract,"Following the suggestion from the monte--carlo experiments in jim\'enez, j. Of turbul. 2020), that dipoles are as important to the dynamics of decaying two-dimensional turbulence as individual vortex cores, it is found that the kinetic energy of this flow is carried by elongated streams formed by the concatenation of dipoles. Vortices separate into a family of small fast-moving cores, and another family of larger slowly moving ones, which can be described as `frozen' into a slowly evolving `crystal'. The kinematics of both families are very different, and only the former is self-similar. The latter is responsible for most of the kinetic energy of the flow, and its vortices form the dipoles and the streams. Mechanisms are discussed for the growth of this slow component."
525,human,none,none,none,paper_abstract,"Continuous-time quantum walks have proven to be an extremely useful framework for the design of several quantum algorithms. Often, the running time of quantum algorithms in this framework is characterized by the quantum hitting time: the time required by the quantum walk to find a vertex of interest with a high probability. In this article, we provide improved upper bounds for the quantum hitting time that can be applied to several ctqw-based quantum algorithms. In particular, we apply our techniques to the glued-trees problem, improving their hitting time upper bound by a polynomial factor: from $o(n^5)$ to $o(n^2\log n)$. Furthermore, our methods also help to exponentially improve the dependence on precision of the continuous-time quantum walk based algorithm to find a marked node on any ergodic, reversible markov chain by chakraborty et al."
526,human,none,none,none,paper_abstract,"Extreme mass ratio inspirals (emris) can be classified as dry emris and wet emris based on their formation mechanisms. Dry (or the ""loss-cone"") emris, previsouly considered as the main emri sources for the laser interferometer space antenna, are primarily produced by multi-body scattering in the nuclear star cluster and gravitational capture. In this letter, we highlight an alternative emri formation channel: (wet) emri formation assisted by the accretion flow around accreting galactic-center massive black holes (mbhs). In this channel, the accretion disk captures stellar-mass black holes that are intially moving on inclined orbits, and subsequently drives them to migrate towards the mbh - this process boosts the formation rate of emris in such galaxies by orders of magnitude."
527,human,none,none,none,paper_abstract,"When a new user just signs up on a website, we usually have no information about him/her, i.e. No interaction with items, no user profile and no social links with other users. Under such circumstances, we still expect our recommender systems could attract the users at the first time so that the users decide to stay on the website and become active users. This problem falls into new user cold-start category and it is crucial to the development and even survival of a company. Existing works on user cold-start recommendation either require additional user efforts, e.g. Setting up an interview process, or make use of side information [10] such as user demographics, locations, social relations, etc. However, users may not be willing to take the interview and side information on cold-start users is usually not available."
528,human,none,none,none,paper_abstract,"Deep learning has solved many problems that are out of reach of heuristic algorithms. It has also been successfully applied in wireless communications, even though the current radio systems are well-understood and optimal algorithms exist for many tasks. While some gains have been obtained by learning individual parts of a receiver, a better approach is to jointly learn the whole receiver. This, however, often results in a challenging nonlinear problem, for which the optimal solution is infeasible to implement. To this end, we propose a deep fully convolutional neural network, deeprx, which executes the whole receiver pipeline from frequency domain signal stream to uncoded bits in a 5g-compliant fashion. We facilitate accurate channel estimation by constructing the input of the convolutional neural network in a very specific manner using both the data and pilot symbols."
529,human,none,none,none,paper_abstract,"Mutation-based fuzzing typically uses an initial set of non-crashing seed inputs (a corpus) from which to generate new inputs by mutation. A corpus of potential seeds will often contain thousands of similar inputs. This lack of diversity can lead to wasted fuzzing effort by exhaustive mutation from all available seeds. To address this, fuzzers come with distillation tools (e.g., afl-cmin) that select the smallest subset of seeds that triggers the same range of instrumentation data points as the full corpus. Common practice suggests that minimizing the number and cumulative size of the seeds leads to more efficient fuzzing, which we explore systematically. We present results of 34+ cpu-years of fuzzing with five distillation approaches to understand their impact in finding bugs in real-world software."
530,human,none,none,none,paper_abstract,"In this paper we investigate multi-agent discrete-event systems with partial observation. The agents can be divided into several groups in each of which the agents have similar (isomorphic) state transition structures, and thus can be relabeled into the same template. Based on the template a scalable supervisor whose state size and computational cost are independent of the number of agents is designed for the case of partial observation. The scalable supervisor under partial observation does not need to be recomputed regardless of how many agents are added to or removed from the system. We generalize our earlier results to partial observation by proposing sufficient conditions for safety and maximal permissiveness of the scalable least restrictive supervisor on the template level. An example is provided to illustrate the proposed scalable supervisory synthesis."
531,human,none,none,none,paper_abstract,"Electric network frequency (enf) fluctuations constitute a powerful tool in multimedia forensics. An efficient approach for enf estimation is introduced with temporal windowing based on the filter-bank capon spectral estimator. A type of gohberg-semencul factorization of the model covariance matrix is used due to the toeplitz structure of the covariance matrix. Moreover, this approach uses, for the first time in the field of enf, a temporal window, not necessarily the rectangular one, at the stage preceding spectral estimation. Krylov matrices are employed for fast implementation of matrix inversions. The proposed approach outperforms the state-of-the-art methods in enf estimation, when a short time window of $1$ second is employed in power recordings. In speech recordings, the proposed approach yields highly accurate results with respect to both time complexity and accuracy."
532,human,none,none,none,paper_abstract,"The direpack package aims to establish a set of modern statistical dimension reduction techniques into the python universe as a single, consistent package. The dimension reduction methods included resort into three categories: projection pursuit based dimension reduction, sufficient dimension reduction, and robust m estimators for dimension reduction. As a corollary, regularized regression estimators based on these reduced dimension spaces are provided as well, ranging from classical principal component regression up to sparse partial robust m regression. The package also contains a set of classical and robust pre-processing utilities, including generalized spatial signs, as well as dedicated plotting functionality and cross-validation utilities. Finally, direpack has been written consistent with the scikit-learn api, such that the estimators can flawlessly be included into (statistical and/or machine) learning pipelines in that framework."
533,human,none,none,none,paper_abstract,"The nonlinear fluorescence emission has been widely applied for the high spatial resolution optical imaging. Here, we studied the fluorescence anomalous saturating effect of the nitrogen vacancy defect in diamond. The fluorescence reduction was observed with high power laser excitation. It increased the nonlinearity of the fluorescence emission, and changed the spatial frequency distribution of the fluorescence image. We used a differential excitation protocol to extract the high spatial frequency information. By modulating the excitation laser's power, the spatial resolution of imaging was improved approximate 1.6 times in comparison with the confocal microscopy. Due to the simplicity of the experimental setup and data processing, we expect this method can be used for improving the spatial resolution of sensing and biological labeling with the defects in solids."
534,human,none,none,none,paper_abstract,"When random effects are correlated with sample design variables, the usual approach of employing individual survey weights (constructed to be inversely proportional to the unit survey inclusion probabilities) to form a pseudo-likelihood no longer produces asymptotically unbiased inference. We construct a weight-exponentiated formulation for the random effects distribution that achieves unbiased inference for generating hyperparameters of the random effects. We contrast our approach with frequentist methods that rely on numerical integration to reveal that only the bayesian method achieves both unbiased estimation with respect to the sampling design distribution and consistency with respect to the population generating distribution. Our simulations and real data example for a survey of business establishments demonstrate the utility of our approach across different modeling formulations and sampling designs. This work serves as a capstone for recent developmental efforts that combine traditional survey estimation approaches with the bayesian modeling paradigm and provides a bridge across the two rich but disparate sub-fields."
535,human,none,none,none,paper_abstract,"Low-symmetry 2d materials---such as res$_2$ and rese$_2$ monolayers, black phosphorus monolayers, group-iv monochalcogenide monolayers, borophene, among others---have more complex atomistic structures than the honeycomb lattices of graphene, hexagonal boron nitride, and transition metal dichalcogenides. The reduced symmetries of these emerging materials give rise to inhomogeneous electron, optical, valley, and spin responses, as well as entirely new properties such as ferroelasticity, ferroelectricity, magnetism, spin-wave phenomena, large nonlinear optical properties, photogalvanic effects, and superconductivity. Novel electronic topological properties, nonlinear elastic properties, and structural phase transformations can also take place due to low symmetry. The ""beyond graphene: low-symmetry and anisotropic 2d materials"" special topic was assembled to highlight recent experimental and theoretical research on these emerging materials."
536,human,none,none,none,paper_abstract,"Orientational dynamics in the isotropic phase of a comb-shaped nematic polymer with mesogenic and functional side groups was studied using the kerr effect and dielectric spectroscopy. For the first time, it was found that in a mesogenic polymer, in contrast to low-molecular-weight mesogens, the relaxation of the electric birefringence of a melt above the temperature of the nematic-isotropic phase transition can be presented by a sum of several exponential processes, two of which play a decisive role. These main processes replace each other in a temperature range of about fifty degrees. Dielectric spectroscopy also made it possible to distinguish two processes of orientational relaxation: the first is due to rotation of the side mesogenic groups, and the second is associated with motion of the main chain segments."
537,human,none,none,none,paper_abstract,"Deep hashing methods have shown great retrieval accuracy and efficiency in large-scale image retrieval. How to optimize discrete hash bits is always the focus in deep hashing methods. A common strategy in these methods is to adopt an activation function, e.g. $\operatorname{sigmoid}(\cdot)$ or $\operatorname{tanh}(\cdot)$, and minimize a quantization loss to approximate discrete values. However, this paradigm may make more and more hash bits stuck into the wrong saturated area of the activation functions and never escaped. We call this problem ""dead bits problem~(dbp)"". Besides, the existing quantization loss will aggravate dbp as well. In this paper, we propose a simple but effective gradient amplifier which acts before activation functions to alleviate dbp."
538,human,none,none,none,paper_abstract,"We study the phenomenology of a hypercharge-zero su(2) triplet scalar whose existence is motivated by two-step electroweak symmetry-breaking. We consider both the possibility that the triplets are stable and contribute to the dark matter density, or that they decay via mixing with the standard model higgs boson. The former is constrained by disappearing charged track searches at the lhc and by dark matter direct detection experiments, while the latter is constrained by existing multilepton collider searches. We find that a two-step electroweak phase transition involving a stable triplet with a negative quadratic term is ruled out by direct detection searches, while an unstable triplet with a mass less than $230\ \mathrm{gev}$ is excluded at $95\%$ confidence level."
539,human,none,none,none,paper_abstract,"This paper shows that the eccentric debris rings seen around the stars fomalhaut and hd 202628 are narrower than expected in the standard eccentric planet perturbation scenario (sometimes referred to as ""pericenter glow""). The standard scenario posits an initially circular and narrow belt of planetesimals at semi-major axis $a$, whose eccentricity is increased to $e_f$ after the gas disc has dispersed by secular perturbations from an eccentric planet, resulting in a belt of width $2ae_f$. In a minor modification of this scenario, narrower belts can arise if the planetesimals are initially eccentric, which could result from earlier planet perturbations during the gas-rich protoplanetary disc phase. However, a primordial eccentricity could alternatively be caused by instabilities that increase the disc eccentricity, without the need for any planets."
540,human,none,none,none,paper_abstract,"An electron is usually considered to have only one type of kinetic energy, but could it have more, for its spin and charge, or by exciting other electrons? in one dimension (1d), the physics of interacting electrons is captured well at low energies by the tomonaga-luttinger-liquid (tll) model, yet little has been observed experimentally beyond this linear regime. Here, we report on measurements of many-body modes in 1d gated-wires using a tunnelling spectroscopy technique. We observe two separate fermi seas at high energies, associated with spin and charge excitations, together with the emergence of three additional 1d 'replica' modes that strengthen with decreasing wire length. The effective interaction strength in the wires is varied by changing the amount of 1d inter-subband screening by over 45%."
541,human,none,none,none,paper_abstract,"$context$. The assembly history experienced by the milky way is currently being unveiled thanks to the data provided by the $gaia$ mission. It is likely that the globular cluster system of our galaxy has followed a similarly intricate formation path. $aims$. To constrain this formation path, we explore the link between the globular clusters and the known merging events that the milky way has experienced. $methods$. To this end, we combined the kinematic information provided by $gaia$ for almost all galactic clusters, with the largest sample of cluster ages available after carefully correcting for systematic errors. To identify clusters with a common origin we analysed their dynamical properties, particularly in the space of integrals of motion. $results$. We find that about 40% of the clusters likely formed in situ."
542,human,none,none,none,paper_abstract,"The estimation of the intrinsic dimension of a dataset is a fundamental step in most dimensionality reduction techniques. This article illustrates intrinsic, an r package that implements novel state-of-the-art likelihood-based estimators of the intrinsic dimension of a dataset. In detail, the methods included in this package are the two-nn, gride, and hidalgo models. To allow these novel estimators to be easily accessible, the package contains a few high-level, intuitive functions that rely on a broader set of efficient, low-level routines. Intrinsic encompasses models that fall into two categories: homogeneous and heterogeneous intrinsic dimension estimators. The first category contains the two-nn and gride models. The functions dedicated to these two methods carry out inference under both the frequentist and bayesian frameworks. In the second category we find hidalgo, a bayesian mixture model, for which an efficient gibbs sampler is implemented."
543,human,none,none,none,paper_abstract,"Spintronic nanodevices have ultrafast nonlinear dynamic and recurrence behaviors on a nanosecond scale that promises to enable spintronic reservoir computing (rc) system. Here two physical rc systems based on a single magnetic skyrmion memristor (msm) and 24 spin-torque nano-oscillators (stnos) were proposed and modeled to process image classification task and nonlinear dynamic system prediction, respectively. Based on our micromagnetic simulation results on the nonlinear responses of msm and stno with current pulses stimulation, the handwritten digits recognition task domesticates that an rc system using one single msm has the outstanding performance on image classification. In addition, the complex unknown nonlinear dynamic problems can also be well solved by a physical rc system consisted of 24 stnos confirmed in a second-order nonlinear dynamic system and narma10 tasks."
544,human,none,none,none,paper_abstract,"Ranking algorithms play a crucial role in online platforms ranging from search engines to recommender systems. In this paper, we identify a surprising consequence of popularity-based rankings: the fewer the items reporting a given signal, the higher the share of the overall traffic they collectively attract. This few-get-richer effect emerges in settings where there are few distinct classes of items (e.g., left-leaning news sources versus right-leaning news sources), and items are ranked based on their popularity. We demonstrate analytically that the few-get-richer effect emerges when people tend to click on top-ranked items and have heterogeneous preferences for the classes of items. Using simulations, we analyze how the strength of the effect changes with assumptions about the setting and human behavior. We also test our predictions experimentally in an online experiment with human participants. Our findings have important implications to understand the spread of misinformation."
545,human,none,none,none,paper_abstract,"Weight pruning has been widely acknowledged as a straightforward and effective method to eliminate redundancy in deep neural networks (dnn), thereby achieving acceleration on various platforms. However, most of the pruning techniques are essentially trade-offs between model accuracy and regularity which lead to impaired inference accuracy and limited on-device acceleration performance. To solve the problem, we introduce a new sparsity dimension, namely pattern-based sparsity that comprises pattern and connectivity sparsity, and becoming both highly accurate and hardware friendly. With carefully designed patterns, the proposed pruning unprecedentedly and consistently achieves accuracy enhancement and better feature extraction ability on different dnn structures and datasets, and our pattern-aware pruning framework also achieves pattern library extraction, pattern selection, pattern and connectivity pruning and weight training simultaneously. Our approach on the new pattern-based sparsity naturally fits into compiler optimization for highly efficient dnn execution on mobile platforms."
546,human,none,none,none,paper_abstract,"Difference-in-differences analysis with a control group that differs considerably from a treated group is vulnerable to bias from historical events that have different effects on the groups. Constructing a more closely matched control group by matching a subset of the overall control group to the treated group may result in less bias. We study this phenomenon in simulation studies. We study the effect of mountaintop removal mining (mrm) on mortality using a difference-in-differences analysis that makes use of the increase in mrm following the 1990 clean air act amendments. For a difference-in-differences analysis of the effect of mrm on mortality, we constructed a more closely matched control group and found a 95\% confidence interval that contains substantial adverse effects along with no effect and small beneficial effects."
547,human,none,none,none,paper_abstract,"When constructing models to summarize clinical data to be used for simulations, it is good practice to evaluate the models for their capacity to reproduce the data. This can be done by means of visual predictive checks (vpc), which consist of (1) several reproductions of the original study by simulation from the model under evaluation, (2) calculating estimates of interest for each simulated study and (3) comparing the distribution of those estimates with the estimate from the original study. This procedure is a generic method that is straightforward to apply, in general. Here we consider the application of the method to time to event data and consider the special case when a time-varying covariate is not known or cannot be approximated after event time."
548,human,none,none,none,paper_abstract,"Novel concepts, perspectives and challenges in measuring and controlling an open quantum system via sequential schemes are shown. We discuss how similar protocols, relying both on repeated quantum measurements and dynamical decoupling control pulses, can allow to: (i) confine and protect quantum dynamics from decoherence in accordance with the zeno physics. (ii) analytically predict the probability that a quantum system is transferred into a target quantum state by means of stochastic sequential measurements. (iii) optimally reconstruct the spectral density of environmental noise sources by orthogonalizing in the frequency domain the filter functions driving the designed quantum-sensor. The achievement of these tasks will enhance our capability to observe and manipulate open quantum systems, thus bringing advances to quantum science and technologies."
549,human,none,none,none,speech,"Palms sweaty, heart racing, stomach in knots. You can't cry for help. Not only is your throat too tight to breathe, but it'd be so embarrassing. No, you aren't being stalked by a monster, you're speaking in public, a fate some deem worse than death.see, when you're dead, you feel nothing; at a podium, you feel stage fright. But at some point we've all had to communicate in front of people, so you have to try and overcome it.to start, understand what stage fright is. Humans, social animals that we are, are wired to worry about reputation. Public speaking can threaten it. Before a speech, you fret, ""what if people think i'm awful and i'm an idiot?"""
550,human,none,none,none,speech,"I can't think of anyone who just has one interest in life, and that's all they want to do for the rest of their life. [the way we work]around 15 percent of american workers don't have traditional full-time jobs. They're half-time, part-time, contract workers or temps. The term ""side hustle"" just seems to fit with this ethos where people are putting together a few different things to make a living.the word ""side hustle"" has its roots in popular african american newspapers. In the 1920s, these papers used the word ""hustle"" to refer to some kind of scam. By the 1950s, they were using ""side hustle"" to refer to legitimate work, too. A side hustle is a little different than a second job. A second job is about necessity."
551,human,none,none,none,speech,"Two twin domes, two radically opposed design cultures. One is made of thousands of steel parts, the other of a single silk thread. One is synthetic, the other organic. One is imposed on the environment, the other creates it. One is designed for nature, the other is designed by her.michelangelo said that when he looked at raw marble, he saw a figure struggling to be free. The chisel was michelangelo's only tool. But living things are not chiseled. They grow. And in our smallest units of life, our cells, we carry all the information that's required for every other cell to function and to replicate.tools also have consequences. At least since the industrial revolution, the world of design has been dominated by the rigors of manufacturing and mass production."
552,human,none,none,none,speech,"Hello. My name is simone. You know how people tell you if you get nervous when onstage, picture people in the audience naked? like it's this thing that's supposed to make you feel better. But i was thinking — picturing all of you naked in 2018 feels kind of weird and wrong. Like, we're working really hard on moving past stuff like that, so we need a new method of dealing with if you get nervous onstage. And i realized that what i'd really like is that i can look at you as much as you're looking at me — just to even things out a little bit. So if i had way more eyeballs, then we'd all be really comfortable, right?"
553,human,none,none,none,speech,"""to do two things at once is to do neither."" it's a great smackdown of multitasking, isn't it, often attributed to the roman writer publilius syrus, although you know how these things are, he probably never said it. What i'm interested in, though, is — is it true? i mean, it's obviously true for emailing at the dinner table or texting while driving or possibly for live tweeting at ted talk, as well. But i'd like to argue that for an important kind of activity, doing two things at once — or three or even four — is exactly what we should be aiming for.look no further than albert einstein. In 1905, he published four remarkable scientific papers."
554,human,none,none,none,speech,"I know this is going to sound strange, but i think robots can inspire us to be better humans. See, i grew up in bethlehem, pennsylvania, the home of bethlehem steel. My father was an engineer, and when i was growing up, he would teach me how things worked. We would build projects together, like model rockets and slot cars. Here's the go-kart that we built together. That's me behind the wheel, with my sister and my best friend at the time. And one day, he came home, when i was about 10 years old, and at the dinner table, he announced that for our next project, we were going to build ... A robot.a robot."
555,human,none,none,none,speech,"Sustainability represents the what, the where and the how of what is caught. The who and the why are what's important to me. I want to know the people behind my dinner choices. I want to know how i impact them. I want to know how they impact me. I want to know why they fish. I want to know how they rely on the water's bounty for their living. Understanding all of this enables us to shift our perception of seafood away from a commodity to an opportunity to restore our ecosystem. It allows for us to celebrate the seafood that we're also so fortunate to eat.so what do we call this? i think we call it restorative seafood. Where sustainability is the capacity to endure and maintain, restorative is the ability to replenish and progress."
556,human,none,none,none,speech,"The starving orphan seeking a second helping of gruel. The spinster wasting away in her tattered wedding dress. The stone-hearted miser plagued by the ghost of christmas past. More than a century after his death, these remain recognizable figures from the work of charles dickens. So striking is his body of work that it gave rise to its own adjective. But what are the features of dickens's writing that make it so special?dickens’s fiction brims with anticipation through brooding settings, plot twists, and mysteries. These features of his work kept his audience wanting more. When first published, his stories were serialized, meaning they were released a few chapters at a time in affordable literary journals and only later reprinted as books."
557,human,none,none,none,speech,"Shah rukh khan: courage, determination, and a single-minded vision. These are the qualities the biggest achievers have in common. These are those brave hearts for whom failure is not an option. What looks to us an unconquerable sea, to our next speaker is an irresistible stage she was born to perform on. So let's dive straight into the story of our fearless speaker, bhakti sharma, who's making waves in the world of long-distance swimming. Bhakti sharma. (applause)bhakti sharma: imagine, in the scorching rajasthan heat, on a hot summer afternoon, a two-and-a-half-year-old riding on a moped behind her mom, not knowing where they were headed. And 20 minutes later, that two-and-a-half-year-old finds herself completely submerged in water."
558,human,none,none,none,speech,"I'm going to talk about a technology that we're developing at oxford now, that we think is going to change the way that computer games and hollywood movies are being made. That technology is simulating humans. It's simulated humans with a simulated body and a simulated nervous system to control that body. Now, before i talk more about that technology, let's have a quick look at what human characters look like at the moment in computer games. This is a clip from a game called ""grand theft auto 3."" we already saw that briefly yesterday. And what you can see is — it is actually a very good game. It's one of the most successful games of all time."
559,human,none,none,none,speech,"Like a lot of people around the world, earlier this summer my friends and i were obsessed with the women's world cup held in france. Here we are, watching these incredible athletes, the goals were amazing, the games were clean and engaging, and at the same time, outside the field, these women are talking about equal pay, and in the case of some countries, any pay at all for their sport. So because we were mildly obsessed, we wanted to watch the games live, and we decided that one of the spanish-speaking networks in the us was the best place for us to start. And it wasn't until a few games into the tournament that a friend of mine talks to me and says, ""why does it feel like everything i'm seeing is commercials for makeup and household cleaning products and diets?"
560,human,none,none,none,speech,"I want to tell you about the future of money. Let's start with a story about this culture that lived in micronesia in the early 1900s, called the yap. Now, i want to tell you about the yap because their form of money is really interesting. They use these limestone discs called rai stones. Now, the yap don't actually move these rai stones around or exchange them the way we do with our coins, because rai stones can get to be pretty massive. The largest is about four tons and 12 feet across. So the yap just keep track of who owns part of what stone.there's a story about these sailors that were transporting a stone across the ocean when they ran into some trouble and the stone actually fell in."
561,human,none,none,none,speech,"You’ve been accused of a crime you did not commit. It’s impossible to prove your innocence. If you insist that you’re innocent anyway, you’ll likely be found guilty and executed. But if you confess, apologize, and implicate others for good measure, you’ll go free. Do you give a false confession— or risk a public hanging?this was the choice facing those accused of witchcraft in the village of salem, massachusetts between february 1692 and may 1693. They were the victims of paranoia about the supernatural, misdirected religious fervor— and a justice system that valued repentance over truth.salem was settled in 1626 by puritans, a group of english protestants. Life was strict and isolated for the people of salem. Battles with their native american neighbors and groups of french settlers were commonplace."
562,human,none,none,none,speech,"There are currently hundreds of thousands of people on transplant lists, waiting for critical organs like kidneys, hearts, and livers that could save their lives. Unfortunately, there aren’t nearly enough donor organs available to fill that demand.what if instead of waiting, we could create brand-new, customized organs from scratch? that’s the idea behind bioprinting, a branch of regenerative medicine currently under development. We’re not able to print complex organs just yet, but simpler tissues including blood vessels and tubes responsible for nutrient and waste exchange are already in our grasp.bioprinting is a biological cousin of 3-d printing, a technique that deposits layers of material on top of each other to construct a three-dimensional object one slice at a time."
563,human,none,none,none,speech,"Good afternoon, i'm proud to be here at tedxkrakow. I'll try to speak a little bit today about a phenomenon which can, and actually is changing the world, and whose name is people power. I'll start with an anecdote, or for those of you who are monty python lovers, a monty python type of sketch. Here it is.it is december 15, 2010. Somebody gives you a bet: you will look at a crystal ball, and you will see the future; the future will be accurate. But you need to share it with the world. Ok, curiosity killed the cat, you take the bet, you look at the crystal ball. One hour later, you're sitting in a building of the national tv, in a top show, and you tell the story."
564,human,none,none,none,speech,"We're going to begin in 1964. Bob dylan is 23 years old, and his career is just reaching its pinnacle. He's been christened the voice of a generation, and he's churning out classic songs at a seemingly impossible rate, but there's a small minority of dissenters, and they claim that bob dylan is stealing other people's songs.2004. Brian burton, aka danger mouse, takes the beatles' ""white album,"" combines it with jay-z's ""the black album"" to create ""the grey album."" ""the grey album"" becomes an immediate sensation online, and the beatles' record company sends out countless cease-and-desist letters for ""unfair competition and dilution of our valuable property. ""now, ""the grey album"" is a remix."
565,human,none,none,none,speech,"Well, that's kind of an obvious statement up there. I started with that sentence about 12 years ago, and i started in the context of developing countries, but you're sitting here from every corner of the world. So if you think of a map of your country, i think you'll realize that for every country on earth, you could draw little circles to say, ""these are places where good teachers won't go."" on top of that, those are the places from where trouble comes. So we have an ironic problem — good teachers don't want to go to just those places where they're needed the most.i started in 1999 to try and address this problem with an experiment, which was a very simple experiment in new delhi."
566,human,none,none,none,speech,"Currently, most refugees live in the cities rather than in the refugee camps. We represent over 60 percent of the number of refugees globally. With the majority of refugees living in urban areas, there is a strong need for a paradigm shift and new thinking. Rather than wasting money on building walls, it would be better to spend on programs to help refugees to help themselves. (applause)we always have to leave behind all our possessions. But not our skills and knowledge. If allowed to live a productive life, refugees can help themselves and contribute to the development of their host country.i was born in the city called bukavu, south kivu, in the democratic republic of congo. I am the fifth-born in a family of 12 children."
567,human,none,none,none,speech,"I have two questions for you. One: whose shoulders do you stand on? and two: what do you stand for? these are two questions that i always begin my poetry workshops with students because at times, poetry can seem like this dead art form for old white men who just seem like they were born to be old, like, you know, benjamin button or something. And i ask my students these two questions, and then i share how i answer them, which is in these three sentences that go: i am the daughter of black writers, who are descended from freedom fighters who broke their chains and changed the world. They call me. And these are words i repeat in a mantra before every single poetry performance. In fact, i was doing it in the corner over there. I was making faces."
568,human,none,none,none,speech,"(breathes in)(breathes out)so, i didn't always make my living from music. For about the five years after graduating from an upstanding liberal arts university, this was my day job. (laughter)i was a self-employed living statue called the eight-foot bride, and i love telling people i did this for a job, because everybody always wants to know, who are these freaks in real life. (laughter)hello.i painted myself white one day, stood on a box, put a hat or a can at my feet, and when someone came by and dropped in money, i handed them a flower — and some intense eye contact. And if they didn't take the flower, i threw in a gesture of sadness and longing — as they walked away."
569,human,none,none,none,speech,"On october 4, 1957, the world watched in awe and fear as the soviet union launched sputnik, the world's first man-made satellite, into space. This little metal ball, smaller than two feet in diameter, launched a space race between the u.s. And u.s.s.r. That would last for eighteen years and change the world as we know it. Sputnik was actually not the first piece of human technology to enter space. That superlative goes to the v-2 rocket used by germany in missile attacks against allied cities as a last-ditch effort in the final years of world war ii. It wasn't very effective, but, at the end of the war, both the u.s. And u.s.s.r. Had captured the technology and the scientists that had developed it and began using them for their own projects."
570,human,none,none,none,speech,"I am a cultural omnivore, one whose daily commute is made possible by attachment to an ipod — an ipod that contains wagner and mozart, pop diva christina aguilera, country singer josh turner, gangsta rap artist kirk franklin, concerti, symphonies and more and more. I'm a voracious reader, a reader who deals with ian mcewan down to stephanie meyer. I have read the twilight tetralogy. And one who lives for my home theater, a home theater where i devour dvds, video on demand and a lot of television. For me, ""law &amp; order: svu,"" tina fey and ""30 rock"" and ""judge judy"" — ""the people are real, the cases are real, the rulings are final."
